ACARA ID,School Name,Suburb,Postcode,Type,Geolocation,Latitude,Longitude,BE Score,School Sector,Campus Type,Governing Body,ICSEA,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%),State,cites/town,ICSEA Ratio
5217,YULUMA PRIMARY SCHOOL,21 AMBROSE STREET,6018,Primary,NORTH METROPOLITAN,-31.89226761,115.7899897,85,,School Single Entity,Primary,1033.0,34.0,33.0,41.0,26.0,25.0,25.0,34.0,,262.0,,,,,,WA,Innaloo,Average
4001,ALBANY SENIOR HIGH SCHOOL,ALBANY,6330,Secondary,SOUTH WEST,-35.02044765,117.8917733,88,,,Senior High Schools,1010.0,,,,,,,,,977.0,,,,,,WA,Mount Clarence,Average
1488,ALKIMOS BAPTIST COLLEGE,MERRIWA,6030,Combined,NORTH METROPOLITAN,-31.66032819,115.7101785,85,,,NON-GOVT SCHOOLS,1035.0,,,,,,,,,300.0,,,,,,WA,Merriwa,Average
1277,ALL SAINTS' COLLEGE,BULL CREEK,6149,Combined,SOUTH METROPOLITAN,-32.04946998,115.867023,99,,,NON-GOVT SCHOOLS,1154.0,,,,,,,,,1354.0,,,,,,WA,Bull Creek,Average
1478,ALTA-1,JOONDALUP,6027,Combined,NORTH METROPOLITAN,-31.78537164,115.8133126,,,,NON-GOVT SCHOOLS,,,,,,,,,,1039.0,,,,,,WA,Wangara,Higher 
4002,APPLECROSS SENIOR HIGH SCHOOL,ARDROSS,6153,Secondary,SOUTH METROPOLITAN,-32.029376,115.83509,98,,,Senior High Schools,1111.0,,,,,,,,,1665.0,,,,,,WA,Ardross,Average
1107,AQUINAS COLLEGE,SALTER POINT,6152,Combined,SOUTH METROPOLITAN,-32.02617519,115.8617538,96,,,NON-GOVT SCHOOLS,1023.0,,,,,,,,,1312.0,,,,,,WA,Salter Point,Average
1100,ARANMORE CATHOLIC COLLEGE,LEEDERVILLE,6007,Combined,NORTH METROPOLITAN,-31.92706854,115.8431695,83,,,NON-GOVT SCHOOLS,991.0,,,,,,,,,710.0,,,,,,WA,Leederville,Higher 
4003,ARMADALE SENIOR HIGH SCHOOL,ARMADALE,6112,Secondary,SOUTH METROPOLITAN,-32.16152603,116.0143523,74,,,Senior High Schools,931.0,,,,,,,,,714.0,,,,,,WA,Mount Richon,Higher 
4181,ASHDALE SECONDARY COLLEGE,DARCH,6065,Secondary,NORTH METROPOLITAN,-31.81162275,115.8414952,,,,Senior High Schools,,,,,,,,,,1730.0,,,,,,WA,Darch,Higher 
1519,ATLANTIS BEACH BAPTIST COLLEGE,TWO ROCKS,6037,Combined,NORTH METROPOLITAN,-31.473535,115.644623,89,,,NON-GOVT SCHOOLS,988.0,,,,,,,,,181.0,,,,,,WA,Two Rocks,Higher 
4184,ATWELL COLLEGE,ATWELL,6164,Secondary,SOUTH METROPOLITAN,-32.14395682,115.8641462,83,,,Senior High Schools,1012.0,,,,,,,,,1418.0,,,,,,WA,Atwell,Average
1487,AUSTIN COVE BAPTIST COLLEGE,SOUTH YUNDERUP,6208,Combined,SOUTH METROPOLITAN,-32.59324476,115.8065154,81,,,NON-GOVT SCHOOLS,1015.0,,,,,,,,,637.0,,,,,,WA,South Yunderup,Average
1438,AUSTRALIAN CHRISTIAN COLLEGE - SOUTHLANDS,ALBANY,6330,Combined,SOUTH WEST,-34.99550802,117.9227056,91,,,NON-GOVT SCHOOLS,1034.0,,,,,,,,,653.0,,,,,,WA,None,Average
1441,AUSTRALIAN ISLAMIC COLLEGE - KEWDALE,KEWDALE,6105,Combined,SOUTH METROPOLITAN,-31.97999061,115.9325273,93,,,NON-GOVT SCHOOLS,985.0,,,,,,,,,1729.0,,,,,,WA,Rivervale,Higher 
1391,AUSTRALIAN ISLAMIC COLLEGE - NORTH OF THE RIVER,DIANELLA,6059,Combined,NORTH METROPOLITAN,-31.90293601,115.8744467,,,,NON-GOVT SCHOOLS,,,,,,,,,,792.0,,,,,,WA,Dianella,Higher 
4146,AUSTRALIND SENIOR HIGH SCHOOL,AUSTRALIND,6233,Secondary,SOUTH WEST,-33.27665965,115.7284365,82,,,Senior High Schools,977.0,,,,,,,,,1424.0,,,,,,WA,Australind,Higher 
4004,BALCATTA SENIOR HIGH SCHOOL,BALCATTA,6021,Secondary,NORTH METROPOLITAN,-31.87551716,115.8122429,,,,Senior High Schools,,,,,,,,,,686.0,,,,,,WA,Balcatta,Higher 
4190,BALDIVIS SECONDARY COLLEGE,BALDIVIS,6171,Secondary,SOUTH METROPOLITAN,-32.334099,115.828418,79,,,Senior High Schools,987.0,,,,,,,,,1657.0,,,,,,WA,Baldivis,Higher 
4050,BALGA SENIOR HIGH SCHOOL,BALGA,6061,Secondary,NORTH METROPOLITAN,-31.85134146,115.8465042,74,,,Senior High Schools,881.0,,,,,,,,,571.0,,,,,,WA,Balga,Higher 
4158,BALLAJURA COMMUNITY COLLEGE,BALLAJURA,6066,Secondary,NORTH METROPOLITAN,-31.84474671,115.8934345,85,,,Senior High Schools,977.0,,,,,,,,,1216.0,,,,,,WA,Ballajura,Higher 
4005,BELMONT CITY COLLEGE,BELMONT,6104,Secondary,SOUTH METROPOLITAN,-31.95889136,115.9344344,82,,,Senior High Schools,968.0,,,,,,,,,908.0,,,,,,WA,Belmont,Higher 
4153,BELRIDGE SECONDARY COLLEGE,BELDON,6027,Secondary,NORTH METROPOLITAN,-31.77038385,115.7631759,86,,,Senior High Schools,1015.0,,,,,,,,,1015.0,,,,,,WA,Joondalup,Average
1285,BETHEL CHRISTIAN SCHOOL,ALBANY,6330,Combined,SOUTH WEST,-35.00481744,117.881185,84,,,NON-GOVT SCHOOLS,1016.0,,,,,,,,,437.0,,,,,,WA,Yakamia,Average
4060,BEVERLEY DISTRICT HIGH SCHOOL,BEVERLEY,6304,DISTRICT HIGH SCHOOLS,WHEATBELT,-32.10031422,116.9276944,78,,,District High Schools,966.0,,,,,,,,,145.0,,,,,,WA,Beverley,Higher 
4061,BODDINGTON DISTRICT HIGH SCHOOL,BODDINGTON,6390,DISTRICT HIGH SCHOOLS,WHEATBELT,-32.80157748,116.467088,76,,,District High Schools,966.0,,,,,,,,,242.0,,,,,,WA,Boddington,Higher 
1593,BOLD PARK COMMUNITY SCHOOL,WEMBLEY,6014,Combined,NORTH METROPOLITAN,-31.92384064,115.8231847,80,,,NON-GOVT SCHOOLS,1116.0,,,,,,,,,213.0,,,,,,WA,Wembley,Average
4062,BOYUP BROOK DISTRICT HIGH SCHOOL,BOYUP BROOK,6244,DISTRICT HIGH SCHOOLS,SOUTH WEST,-33.83634699,116.3913376,90,,,District High Schools,1002.0,,,,,,,,,174.0,,,,,,WA,Boyup Brook,Average
4007,BRIDGETOWN HIGH SCHOOL,BRIDGETOWN,6255,Secondary,SOUTH WEST,-33.95993882,116.1420907,82,,,High Schools,989.0,,,,,,,,,200.0,,,,,,WA,Bridgetown,Higher 
4063,BROOKTON DISTRICT HIGH SCHOOL,BROOKTON,6306,DISTRICT HIGH SCHOOLS,WHEATBELT,-32.37207392,117.0086817,Not Rated,,,District High Schools,899.0,,,,,,,,,136.0,,,,,,WA,Brookton,Higher 
4064,BROOME SENIOR HIGH SCHOOL,BROOME,6725,Secondary,KIMBERLEY,-17.95614273,122.2323264,78,,,Senior High Schools,932.0,,,,,,,,,828.0,,,,,,WA,Broome,Higher 
4065,BRUCE ROCK DISTRICT HIGH SCHOOL,BRUCE ROCK,6418,DISTRICT HIGH SCHOOLS,WHEATBELT,-31.87363474,118.1476627,89,,,Primary Schools,952.0,,,,,,,,,118.0,,,,,,WA,Bruce Rock,Higher 
4066,BULLSBROOK COLLEGE,BULLSBROOK,6084,K-12 SCHOOLS,NORTH METROPOLITAN,-31.66171848,116.033179,80,,,K-12 SCHOOLS,979.0,,,,,,,,,961.0,,,,,,WA,Bullsbrook,Higher 
1222,BUNBURY CATHEDRAL GRAMMAR SCHOOL,GELORUP,6230,Combined,SOUTH WEST,-33.404668,115.63864,97,,,NON-GOVT SCHOOLS,1081.0,,,,,,,,,655.0,,,,,,WA,None,Average
1029,BUNBURY CATHOLIC COLLEGE,BUNBURY,6230,Combined,SOUTH WEST,-33.34342203,115.6614239,89,,,NON-GOVT SCHOOLS,1035.0,,,,,,,,,826.0,,,,,,WA,Bunbury,Average
1521,BUNBURY REGIONAL COMMUNITY COLLEGE,BUNBURY,6230,Combined,SOUTH WEST,-33.32065,115.63714,Not Rated,,,NON-GOVT SCHOOLS,,,,,,,,,,134.0,,,,,,WA,Bunbury,Higher 
4008,BUNBURY SENIOR HIGH SCHOOL,BUNBURY,6230,Secondary,SOUTH WEST,-33.32746917,115.6326077,88,,,Senior High Schools,1019.0,,,,,,,,,979.0,,,,,,WA,Bunbury,Average
4009,BUSSELTON SENIOR HIGH SCHOOL,BUSSELTON,6280,Secondary,SOUTH WEST,-33.6575772,115.3250971,80,,,Senior High Schools,947.0,,,,,,,,,683.0,,,,,,WA,Busselton,Higher 
4191,BUTLER COLLEGE,BUTLER,6036,Secondary,NORTH METROPOLITAN,-31.65166367,115.7087008,79,,,Senior High Schools,993.0,,,,,,,,,1633.0,,,,,,WA,Butler,Higher 
4193,BYFORD SECONDARY COLLEGE,BYFORD,6122,Secondary,SOUTH METROPOLITAN,-32.22343162,116.0018793,82,,,Senior High Schools,989.0,,,,,,,,,1444.0,,,,,,WA,Byford,Higher 
4500,CANNING COLLEGE,BENTLEY,6102,Secondary,SOUTH METROPOLITAN,-32.00942925,115.8971202,Not Rated,,,Senior Colleges,,,,,,,,,,212.0,,,,,,WA,Bentley,Higher 
4174,CANNING VALE COLLEGE,CANNING VALE,6155,Secondary,SOUTH METROPOLITAN,-32.08291838,115.9227838,91,,,Senior High Schools,1030.0,,,,,,,,,1459.0,,,,,,WA,Canning Vale,Average
4169,CANNINGTON COMMUNITY COLLEGE,CANNINGTON,6107,DISTRICT HIGH SCHOOLS,SOUTH METROPOLITAN,-32.013947,115.9370814,75,,,District High Schools,959.0,,,,,,,,,757.0,,,,,,WA,Cannington,Higher 
4178,CAPE NATURALISTE COLLEGE,VASSE,6280,Secondary,SOUTH WEST,-33.67693545,115.2438891,85,,,Senior High Schools,1008.0,,,,,,,,,877.0,,,,,,WA,None,Average
1415,CAREY BAPTIST COLLEGE,HARRISDALE,6112,Combined,SOUTH METROPOLITAN,-32.11159158,115.9355423,94,,,NON-GOVT SCHOOLS,1097.0,,,,,,,,,1429.0,,,,,,WA,Harrisdale,Average
4057,CARINE SENIOR HIGH SCHOOL,CARINE,6020,Secondary,NORTH METROPOLITAN,-31.85299735,115.775848,94,,,Senior High Schools,1088.0,,,,,,,,,2015.0,,,,,,WA,Carine,Average
1037,CARMEL ADVENTIST COLLEGE,CARMEL,6076,Combined,SOUTH METROPOLITAN,-32.01473096,116.0940371,83,,,NON-GOVT SCHOOLS,,,,,,,,,,206.0,,,,,,WA,Carmel,Higher 
1231,CARMEL SCHOOL,DIANELLA,6059,Combined,NORTH METROPOLITAN,-31.89910743,115.8620749,97,,,NON-GOVT SCHOOLS,1137.0,,,,,,,,,476.0,,,,,,WA,Dianella,Average
4067,CARNAMAH DISTRICT HIGH SCHOOL,CARNAMAH,6517,DISTRICT HIGH SCHOOLS,MIDWEST,-29.68727976,115.893099,77,,,District High Schools,958.0,,,,,,,,,86.0,,,,,,WA,Carnamah,Higher 
4941,CARNARVON COMMUNITY COLLEGE,EAST CARNARVON,6701,K-12 SCHOOLS,MIDWEST,-24.867098,113.676415,73,,,K-12 SCHOOLS,763.0,,,,,,,,,383.0,,,,,,WA,East Carnarvon,Lower
4132,CECIL ANDREWS COLLEGE,ARMADALE,6112,Secondary,SOUTH METROPOLITAN,-32.14118727,115.9918834,74,,,Senior High Schools,898.0,,,,,,,,,788.0,,,,,,WA,Seville Grove,Higher 
4052,CENTRAL MIDLANDS SENIOR HIGH SCHOOL,MOORA,6510,Secondary,WHEATBELT,-30.64115241,116.0152142,83,,,Senior High Schools,956.0,,,,,,,,,182.0,,,,,,WA,Moora,Higher 
4996,CHAMPION BAY SENIOR HIGH SCHOOL,GERALDTON,6530,Secondary,MIDWEST,-28.79463546,114.63296,,,,Senior High Schools,,,,,,,,,,766.0,,,,,,WA,Geraldton,Higher 
1455,CHILD SIDE SCHOOL,BOYANUP,6237,Combined,SOUTH WEST,-33.48598843,115.7411328,Not Rated,,,NON-GOVT SCHOOLS,1083.0,,,,,,,,,74.0,,,,,,WA,Boyanup,Average
1085,CHISHOLM CATHOLIC COLLEGE,BEDFORD,6052,Combined,NORTH METROPOLITAN,-31.91151257,115.9005647,96,,,NON-GOVT SCHOOLS,1070.0,,,,,,,,,1675.0,,,,,,WA,Bedford,Average
1041,CHRIST CHURCH GRAMMAR SCHOOL,CLAREMONT,6010,Combined,NORTH METROPOLITAN,-31.98546117,115.7769868,100,,,NON-GOVT SCHOOLS,1180.0,,,,,,,,,1688.0,,,,,,WA,Claremont,Average
1104,CHRIST THE KING CATHOLIC SCHOOL,LOMBADINA,6725,Combined,KIMBERLEY,-16.516088,122.892963,,,,NON-GOVT SCHOOLS,,,,,,,,,,48.0,,,,,,WA,None,Higher 
1284,CHRISTIAN ABORIGINAL PARENT-DIRECTED SCHOOL,COOLGARDIE,6429,Combined,GOLDFIELDS,-30.95228,121.16131,73,,,NON-GOVT SCHOOLS,723.0,,,,,,,,,100.0,,,,,,WA,Coolgardie,Lower
1063,CHRISTIAN BROTHERS' COLLEGE,FREMANTLE,6160,Combined,SOUTH METROPOLITAN,-32.05178739,115.7533646,94,,,NON-GOVT SCHOOLS,1089.0,,,,,,,,,826.0,,,,,,WA,Fremantle,Average
4152,CHRISTMAS ISLAND DISTRICT HIGH SCHOOL,CHRISTMAS ISLAND,6798,DISTRICT HIGH SCHOOLS,NORTH METROPOLITAN,-10.4352,105.6686,94,,,OFFSHORE & MIGRATORY,1015.0,,,,,,,,,248.0,,,,,,WA,None,Average
4012,CHURCHLANDS SENIOR HIGH SCHOOL,CHURCHLANDS,6018,Secondary,NORTH METROPOLITAN,-31.91728978,115.7899902,98,,,Senior High Schools,1118.0,,,,,,,,,2797.0,,,,,,WA,Churchlands,Average
4160,CLARKSON COMMUNITY HIGH SCHOOL,CLARKSON,6030,Secondary,NORTH METROPOLITAN,-31.67744562,115.7267272,74,,,Senior High Schools,921.0,,,,,,,,,325.0,,,,,,WA,Clarkson,Higher 
1045,CLONTARF ABORIGINAL COLLEGE,WATERFORD,6152,Combined,SOUTH METROPOLITAN,-32.01565323,115.8929678,72,,,NON-GOVT SCHOOLS,696.0,,,,,,,,,177.0,,,,,,WA,Waterford,Lower
4157,COCOS ISLANDS DISTRICT HIGH SCHOOL,COCOS ISLAND,6799,DISTRICT HIGH SCHOOLS,NORTH METROPOLITAN,-12.188,96.8288,84,,,OFFSHORE & MIGRATORY,1037.0,,,,,,,,,114.0,,,,,,WA,None,Average
4014,COLLIE SENIOR HIGH SCHOOL,COLLIE,6225,Secondary,SOUTH WEST,-33.36307,116.156535,79,,,Senior High Schools,931.0,,,,,,,,,524.0,,,,,,WA,Collie,Higher 
4176,COMET BAY COLLEGE,SECRET HARBOUR,6173,Secondary,SOUTH METROPOLITAN,-32.4158052,115.7629996,82,,,Senior High Schools,1013.0,,,,,,,,,1772.0,,,,,,WA,Secret Harbour,Average
1496,COMMUNICARE ACADEMY,KENWICK,6107,Combined,SOUTH METROPOLITAN,-32.03746429,115.9676942,74,,,NON-GOVT SCHOOLS,898.0,,,,,,,,,84.0,,,,,,WA,Kenwick,Higher 
4049,COMO SECONDARY COLLEGE,COMO,6152,Secondary,SOUTH METROPOLITAN,-32.00366439,115.8711551,95,,,Senior High Schools,1074.0,,,,,,,,,867.0,,,,,,WA,Como,Average
4148,COODANUP COLLEGE,MANDURAH,6210,Secondary,SOUTH METROPOLITAN,-32.54610231,115.7489824,,,,Senior High Schools,,,,,,,,,,799.0,,,,,,WA,Coodanup,Higher 
1329,CORNERSTONE CHRISTIAN COLLEGE LTD,BUSSELTON,6280,Combined,SOUTH WEST,-33.67026207,115.3229807,,,,NON-GOVT SCHOOLS,,,,,,,,,,442.0,,,,,,WA,Busselton,Higher 
1299,CORPUS CHRISTI COLLEGE,BATEMAN,6150,Combined,SOUTH METROPOLITAN,-32.05699614,115.8429056,95,,,NON-GOVT SCHOOLS,1098.0,,,,,,,,,1286.0,,,,,,WA,Winthrop,Average
4068,CORRIGIN DISTRICT HIGH SCHOOL,CORRIGIN,6375,DISTRICT HIGH SCHOOLS,WHEATBELT,-32.32675596,117.8771847,84,,,District High Schools,975.0,,,,,,,,,108.0,,,,,,WA,Corrigin,Higher 
1465,COURT GRAMMAR SCHOOL,MUNDIJONG,6123,Combined,SOUTH METROPOLITAN,-32.26965841,115.9912806,,,,NON-GOVT SCHOOLS,,,,,,,,,,721.0,,,,,,WA,Mundijong,Higher 
4069,CUNDERDIN DISTRICT HIGH SCHOOL,CUNDERDIN,6407,DISTRICT HIGH SCHOOLS,WHEATBELT,-31.65627,117.243877,83,,,District High Schools,952.0,,,,,,,,,166.0,,,,,,WA,Cunderdin,Higher 
4015,CYRIL JACKSON SENIOR CAMPUS,BASSENDEAN,6054,Secondary,NORTH METROPOLITAN,-31.91290966,115.9424646,Not Rated,,,Senior Colleges,985.0,,,,,,,,,403.0,,,,,,WA,Bassendean,Higher 
1306,DALE CHRISTIAN SCHOOL,ARMADALE,6112,Combined,SOUTH METROPOLITAN,-32.15932611,115.9987357,85,,,NON-GOVT SCHOOLS,1014.0,,,,,,,,,624.0,,,,,,WA,Armadale,Average
4070,DALWALLINU DISTRICT HIGH SCHOOL,DALWALLINU,6609,DISTRICT HIGH SCHOOLS,WHEATBELT,-30.2704732,116.6610879,78,,,District High Schools,964.0,,,,,,,,,205.0,,,,,,WA,Dalwallinu,Higher 
4183,DALYELLUP COLLEGE,DALYELLUP,6230,Secondary,SOUTH WEST,-33.40385496,115.6257673,80,,,Senior High Schools,981.0,,,,,,,,,754.0,,,,,,WA,Dalyellup,Higher 
4116,DARLING RANGE SPORTS COLLEGE,FORRESTFIELD,6058,Secondary,SOUTH METROPOLITAN,-31.97566063,116.0108597,83,,,Senior High Schools,976.0,,,,,,,,,994.0,,,,,,WA,Forrestfield,Higher 
4072,DENMARK SENIOR HIGH SCHOOL,DENMARK,6333,Secondary,SOUTH WEST,-34.95741408,117.3645842,93,,,Senior High Schools,1038.0,,,,,,,,,427.0,,,,,,WA,Denmark,Average
4073,DERBY DISTRICT HIGH SCHOOL,DERBY,6728,DISTRICT HIGH SCHOOLS,KIMBERLEY,-17.30943881,123.633739,73,,,District High Schools,758.0,,,,,,,,,564.0,,,,,,WA,Derby,Lower
4036,DIANELLA SECONDARY COLLEGE,DIANELLA,6059,Secondary,NORTH METROPOLITAN,-31.87818209,115.8549027,,,,Senior High Schools,,,,,,,,,,550.0,,,,,,WA,Nollamara,Higher 
1405,DIVINE MERCY COLLEGE,YANGEBUP,6164,Combined,SOUTH METROPOLITAN,-32.12468637,115.8251697,94,,,NON-GOVT SCHOOLS,1056.0,,,,,,,,,401.0,,,,,,WA,Yangebup,Average
4131,DONGARA DISTRICT HIGH SCHOOL,DONGARA,6525,DISTRICT HIGH SCHOOLS,MIDWEST,-29.24926582,114.9285663,76,,,District High Schools,962.0,,,,,,,,,432.0,,,,,,WA,Dongara,Higher 
4074,DONNYBROOK DISTRICT HIGH SCHOOL,DONNYBROOK,6239,DISTRICT HIGH SCHOOLS,SOUTH WEST,-33.57479874,115.8209925,80,,,District High Schools,963.0,,,,,,,,,427.0,,,,,,WA,Donnybrook,Higher 
4075,DOWERIN DISTRICT HIGH SCHOOL,DOWERIN,6461,DISTRICT HIGH SCHOOLS,WHEATBELT,-31.19174,117.037882,Not Rated,,,District High Schools,961.0,,,,,,,,,133.0,,,,,,WA,Dowerin,Higher 
4129,DUNCRAIG SENIOR HIGH SCHOOL,DUNCRAIG,6023,Secondary,NORTH METROPOLITAN,-31.82190527,115.767131,95,,,Senior High Schools,1073.0,,,,,,,,,1621.0,,,,,,WA,Joondalup,Average
4123,EAST KIMBERLEY COLLEGE,KUNUNURRA,6743,K-12 SCHOOLS,KIMBERLEY,-15.76888254,128.7361825,,,,K-12 SCHOOLS,,,,,,,,,,949.0,,,,,,WA,Kununurra,Higher 
4182,EASTERN GOLDFIELDS COLLEGE,KALGOORLIE,6430,Secondary,GOLDFIELDS,-30.75101639,121.4753746,Not Rated,,,Senior Colleges,990.0,,,,,,,,,442.0,,,,,,WA,Kalgoorlie,Higher 
4017,EASTERN HILLS SENIOR HIGH SCHOOL,MOUNT HELENA,6082,Secondary,NORTH METROPOLITAN,-31.87396818,116.2200892,87,,,Senior High Schools,1017.0,,,,,,,,,926.0,,,,,,WA,None,Average
4161,EATON COMMUNITY COLLEGE,EATON,6232,Secondary,SOUTH WEST,-33.3176055,115.7228908,76,,,Senior High Schools,947.0,,,,,,,,,553.0,,,,,,WA,Eaton,Higher 
1021,EDMUND RICE COLLEGE,BINDOON,6502,Combined,NORTH METROPOLITAN,-31.31077578,116.1856818,,,,NON-GOVT SCHOOLS,,,,,,,,,,134.0,,,,,,WA,Bindoon,Higher 
1424,ELLENBROOK CHRISTIAN COLLEGE,ELLENBROOK,6069,Combined,NORTH METROPOLITAN,-31.786783,115.959178,92,,,NON-GOVT SCHOOLS,1043.0,,,,,,,,,532.0,,,,,,WA,Ellenbrook,Average
4177,ELLENBROOK SECONDARY COLLEGE,ELLENBROOK,6069,Secondary,NORTH METROPOLITAN,-31.78554916,115.9642807,82,,,Senior High Schools,986.0,,,,,,,,,1444.0,,,,,,WA,Ellenbrook,Higher 
1432,EMMANUEL CATHOLIC COLLEGE,SUCCESS,6164,Combined,SOUTH METROPOLITAN,-32.12857818,115.8400696,90,,,NON-GOVT SCHOOLS,1036.0,,,,,,,,,1098.0,,,,,,WA,Success,Average
1288,EMMANUEL CHRISTIAN COMMUNITY SCHOOL,GIRRAWHEEN,6064,Combined,NORTH METROPOLITAN,-31.84620429,115.8482622,90,,,NON-GOVT SCHOOLS,980.0,,,,,,,,,673.0,,,,,,WA,Girrawheen,Higher 
1481,ESPERANCE ANGLICAN COMMUNITY SCHOOL,ESPERANCE,6450,Combined,GOLDFIELDS,-33.87140172,121.8844588,87,,,NON-GOVT SCHOOLS,1029.0,,,,,,,,,192.0,,,,,,WA,Esperance,Average
4018,ESPERANCE SENIOR HIGH SCHOOL,ESPERANCE,6450,Secondary,GOLDFIELDS,-33.86017872,121.868258,81,,,Senior High Schools,972.0,,,,,,,,,913.0,,,,,,WA,Esperance,Higher 
4077,EXMOUTH DISTRICT HIGH SCHOOL,EXMOUTH,6707,DISTRICT HIGH SCHOOLS,MIDWEST,-21.93316002,114.1242962,85,,,District High Schools,1016.0,,,,,,,,,462.0,,,,,,WA,Exmouth,Average
1518,FAIRBRIDGE COLLEGE,PINJARRA,6208,Combined,SOUTH METROPOLITAN,-32.60549898,115.9465216,Not Rated,,,NON-GOVT SCHOOLS,965.0,,,,,,,,,151.0,,,,,,WA,Fairbridge,Higher 
4149,FITZROY VALLEY DISTRICT HIGH SCHOOL,FITZROY CROSSING,6765,DISTRICT HIGH SCHOOLS,KIMBERLEY,-18.196468,125.566842,72,,,District High Schools,705.0,,,,,,,,,296.0,,,,,,WA,Fitzroy Crossing,Lower
1412,FOUNDATION CHRISTIAN COLLEGE,GREENFIELDS,6210,Combined,SOUTH METROPOLITAN,-32.52931617,115.7622888,84,,,NON-GOVT SCHOOLS,1030.0,,,,,,,,,527.0,,,,,,WA,Greenfields,Average
1470,FOUNTAIN COLLEGE,FERNDALE,6148,Combined,SOUTH METROPOLITAN,-32.03648539,115.9200109,87,,,NON-GOVT SCHOOLS,985.0,,,,,,,,,380.0,,,,,,WA,Ferndale,Higher 
1373,FREDERICK IRWIN ANGLICAN SCHOOL,MANDURAH,6210,Combined,SOUTH METROPOLITAN,-32.50869435,115.7530802,98,,,NON-GOVT SCHOOLS,1088.0,,,,,,,,,1592.0,,,,,,WA,Meadow Springs,Average
1351,FREMANTLE CHRISTIAN COLLEGE,HAMILTON HILL,6163,Combined,SOUTH METROPOLITAN,-32.0843654,115.7751984,85,,,NON-GOVT SCHOOLS,1028.0,,,,,,,,,357.0,,,,,,WA,Hamilton Hill,Average
4206,FREMANTLE COLLEGE,BEACONSFIELD,6162,Secondary,SOUTH METROPOLITAN,-32.06791,115.76798,,,,Senior High Schools,,,,,,,,,,1180.0,,,,,,WA,Beaconsfield,Higher 
1429,GEORGIANA MOLLOY ANGLICAN SCHOOL,BUSSELTON,6280,Combined,SOUTH WEST,-33.6606425,115.3815495,94,,,NON-GOVT SCHOOLS,1072.0,,,,,,,,,1121.0,,,,,,WA,None,Average
1484,GERALDTON FLEXIBLE LEARNING CENTRE,GERALDTON,6530,Combined,MIDWEST,-28.76770179,114.6188153,Not Rated,,,NON-GOVT SCHOOLS,,,,,,,,,,113.0,,,,,,WA,Geraldton,Higher 
1403,GERALDTON GRAMMAR SCHOOL,GERALDTON,6530,Combined,MIDWEST,-28.76195313,114.621025,94,,,NON-GOVT SCHOOLS,1068.0,,,,,,,,,511.0,,,,,,WA,Geraldton,Average
4163,GERALDTON SENIOR HIGH SCHOOL,GERALDTON,6530,Secondary,MIDWEST,-28.78068474,114.6117092,Not Rated,,,Senior High Schools,904.0,,,,,,,,,934.0,,,,,,WA,Geraldton,Higher 
4031,GILMORE COLLEGE,ORELIA,6167,Secondary,SOUTH METROPOLITAN,-32.238266,115.814803,,,,Senior High Schools,,,,,,,,,,1183.0,,,,,,WA,Orelia,Higher 
4135,GINGIN DISTRICT HIGH SCHOOL,GINGIN,6503,DISTRICT HIGH SCHOOLS,NORTH METROPOLITAN,-31.34427642,115.9123687,80,,,District High Schools,967.0,,,,,,,,,261.0,,,,,,WA,Gingin,Higher 
4110,GIRRAWHEEN SENIOR HIGH SCHOOL,GIRRAWHEEN,6064,Secondary,NORTH METROPOLITAN,-31.83648977,115.8418703,75,,,Senior High Schools,907.0,,,,,,,,,436.0,,,,,,WA,Girrawheen,Higher 
4078,GNOWANGERUP DISTRICT HIGH SCHOOL,GNOWANGERUP,6335,DISTRICT HIGH SCHOOLS,SOUTH WEST,-33.938232,118.00801,Not Rated,,,District High Schools,917.0,,,,,,,,,137.0,,,,,,WA,Gnowangerup,Higher 
1439,GOLDFIELDS BAPTIST COLLEGE,KALGOORLIE,6430,Combined,GOLDFIELDS,-30.77620533,121.4630845,79,,,NON-GOVT SCHOOLS,993.0,,,,,,,,,292.0,,,,,,WA,Kalgoorlie,Higher 
4020,GOVERNOR STIRLING SENIOR HIGH SCHOOL,WOODBRIDGE,6056,Secondary,NORTH METROPOLITAN,-31.88893826,115.9888056,83,,,Senior High Schools,974.0,,,,,,,,,919.0,,,,,,WA,Woodbridge,Higher 
1371,GRACE CHRISTIAN SCHOOL,BUNBURY,6230,Combined,SOUTH WEST,-33.33832794,115.6810759,93,,,NON-GOVT SCHOOLS,1058.0,,,,,,,,,595.0,,,,,,WA,Bunbury,Average
1431,GREAT SOUTHERN GRAMMAR,LOWER KALGAN,6330,Combined,SOUTH WEST,-34.94755539,117.9707332,96,,,NON-GOVT SCHOOLS,1075.0,,,,,,,,,693.0,,,,,,WA,None,Average
4122,GREENWOOD COLLEGE,GREENWOOD,6024,Secondary,NORTH METROPOLITAN,-31.82628484,115.7914439,86,,,Senior High Schools,1032.0,,,,,,,,,1071.0,,,,,,WA,Joondalup,Average
