ACARA ID,School Name,Suburb,Postcode,Type,Geolocation,Latitude,Longitude,BE Score,School Sector,Campus Type,Governing Body,ICSEA,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%),State
42747,Candelo Public School,Candelo,2550,Primary,Outer Regional,-36.7684,149.696,87,Government,School Single Entity,Department of Education NSW,1001,28,34,26,13,4,4.2,4,1.4,69,39,30,69,4,1,NSW
42168,Caniaba Public School,Lismore,2480,Primary,Inner Regional,-28.8308,153.231,76,Government,School Single Entity,Department of Education NSW,994,35,39,17,9,3,4.2,3,1.4,47,21,26,47,2,2,NSW
41443,Canley Heights Public School,Canley Heights,2166,Primary,Major Cities,-33.8848,150.923,78,Government,School Single Entity,Department of Education NSW,934,62,26,9,2,32,35.2,6,5.2,513,241,272,513,2,93,NSW
41375,Canley Vale Public School,Canley Vale,2166,Primary,Major Cities,-33.8868,150.938,81,Government,School Single Entity,Department of Education NSW,958,53,26,16,5,57,61.6,9,7.4,888,424,464,888,0,97,NSW
42954,Canobolas Public School,Orange,2800,Primary,Inner Regional,-33.3059,149.046,95,Government,School Single Entity,Department of Education NSW,1075,11,21,32,37,6,6,3,1.7,126,63,63,126,5,6,NSW
43095,Canowindra Public School,Canowindra,2804,Primary,Inner Regional,-33.5667,148.665,77,Government,School Single Entity,Department of Education NSW,972,42,28,20,9,11,12.7,7,2.4,224,123,101,224,6,3,NSW
42955,Capertee Public School,Capertee,2846,Primary,Inner Regional,-33.1471,149.986,,Government,School Single Entity,Department of Education NSW,837,64,28,8,0,1,1.4,2,0.8,5,3,2,5,60,0,NSW
42748,Captains Flat Public School,Captains Flat,2623,Primary,Inner Regional,-35.588,149.449,71,Government,School Single Entity,Department of Education NSW,936,51,26,16,8,2,2.7,2,0.9,42,16,26,42,19,5,NSW
42956,Caragabal Public School,Caragabal,2810,Primary,Outer Regional,-33.8453,147.744,,Government,School Single Entity,Department of Education NSW,953,47,21,19,12,1,3.9,2,0.9,29,11,18,29,14,0,NSW
42957,Carcoar Public School,Carcoar,2791,Primary,Inner Regional,-33.6123,149.142,,Government,School Single Entity,Department of Education NSW,955,36,47,17,1,1,1.4,2,0.8,16,8,8,16,13,11,NSW
42073,Cardiff North Public School,Cardiff,2285,Primary,Major Cities,-32.9369,151.665,80,Government,School Single Entity,Department of Education NSW,1001,32,30,24,14,7,10.5,2,1.9,161,85,76,161,7,8,NSW
41872,Cardiff Public School,Cardiff,2285,Primary,Major Cities,-32.9458,151.658,87,Government,School Single Entity,Department of Education NSW,996,28,38,24,10,12,14.5,3,2.4,243,100,143,243,9,9,NSW
41998,Cardiff South Public School,Cardiff South,2285,Primary,Major Cities,-32.9538,151.665,82,Government,School Single Entity,Department of Education NSW,991,32,34,21,12,15,17,7,4.1,298,146,152,298,10,9,NSW
42958,Cargo Public School,Cargo,2800,Primary,Outer Regional,-33.4276,148.808,,Government,School Single Entity,Department of Education NSW,918,61,23,15,1,1,2.5,2,0.9,29,17,12,29,14,0,NSW
42959,Carinda Public School,Carinda,2831,Primary,Remote,-30.4619,147.688,,Government,School Single Entity,Department of Education NSW,1010,22,40,26,12,1,1.3,1,1,13,6,7,13,0,8,NSW
41802,Carlingford Public School,Carlingford,2118,Primary,Major Cities,-33.7801,151.055,97,Government,School Single Entity,Department of Education NSW,1111,5,12,31,52,40,43.6,4,4.7,784,383,401,784,1,87,NSW
41730,Carlingford West Public School,Carlingford,2118,Primary,Major Cities,-33.7821,151.038,100,Government,School Single Entity,Department of Education NSW,1136,3,8,27,62,71,84.1,6,7.7,1528,730,798,1528,0,95,NSW
41197,Seaforth Public School,Seaforth,2092,Primary,Major Cities,-33.7933,151.251,92,Government,School Single Entity,Department of Education NSW,1148,2,6,24,69,26,26.5,5,4.4,520,248,272,520,1,18,NSW
42169,Carool Public School,Carool,2486,Primary,Inner Regional,-28.23,153.429,,Government,School Single Entity,Department of Education NSW,915,65,25,9,1,1,1.3,2,0.7,17,8,9,17,18,13,NSW
41423,Carramar Public School,Carramar,2163,Primary,Major Cities,-33.8855,150.969,72,Government,School Single Entity,Department of Education NSW,924,63,25,10,2,20,20.5,3,2.5,229,116,113,229,5,81,NSW
42557,Carrathool Public School,Carrathool,2711,Primary,Outer Regional,-34.4084,145.431,,Government,School Single Entity,Department of Education NSW,949,43,37,20,0,2,1.3,1,0.7,7,3,4,7,14,0,NSW
41873,Carrington Public School,Carrington,2294,Primary,Major Cities,-32.9124,151.765,74,Government,School Single Entity,Department of Education NSW,991,30,26,25,19,5,6.1,2,1.6,112,53,59,112,17,11,NSW
42429,Carroll Public School,Carroll,2340,Primary,Outer Regional,-30.9861,150.447,,Government,School Single Entity,Department of Education NSW,842,65,16,13,6,1,2.5,1,0.9,29,14,15,29,48,0,NSW
41204,Castle Hill Public School,Castle Hill,2154,Primary,Major Cities,-33.7279,151.005,96,Government,School Single Entity,Department of Education NSW,1127,3,10,28,59,45,52.4,7,5.9,1021,507,514,1021,0,71,NSW
41479,Cartwright Public School,Cartwright,2168,Primary,Major Cities,-33.9253,150.891,72,Government,School Single Entity,Department of Education NSW,918,65,21,10,3,13,16.8,5,5.4,234,115,119,234,7,75,NSW
41205,Cowan Public School,Cowan,2081,Primary,Inner Regional,-33.5888,151.169,74,Government,School Single Entity,Department of Education NSW,1027,18,27,40,14,3,2.6,2,1.1,43,18,25,43,5,23,NSW
41206,Dee Why Public School,Dee Why,2099,Primary,Major Cities,-33.749,151.285,83,Government,School Single Entity,Department of Education NSW,1014,29,28,26,17,28,32.8,7,5.5,490,221,269,490,1,65,NSW
42170,Casino Public School,Casino,2470,Primary,Inner Regional,-28.8674,153.048,69,Government,School Single Entity,Department of Education NSW,891,67,23,8,2,41,46,11,10.5,678,337,341,678,22,3,NSW
41207,Dural Public School,Dural,2158,Primary,Major Cities,-33.6861,151.026,96,Government,School Single Entity,Department of Education NSW,1106,5,16,33,47,20,21.7,4,3.2,438,215,223,438,0,42,NSW
42364,Casino West Public School,Casino,2470,Primary,Inner Regional,-28.8548,153.037,67,Government,School Single Entity,Department of Education NSW,771,87,11,2,0,19,19.5,9,6.8,224,108,116,224,54,6,NSW
41208,Epping Public School,Epping,2121,Primary,Major Cities,-33.7707,151.088,100,Government,School Single Entity,Department of Education NSW,1155,1,6,23,69,27,39.5,2,4.1,631,319,312,631,0,93,NSW
41874,Cassilis Public School,Cassilis,2329,Primary,Outer Regional,-32.0046,149.978,,Government,School Single Entity,Department of Education NSW,856,91,4,4,0,1,1.3,2,1,9,3,6,9,22,0,NSW
41209,Epping West Public School,Epping,2121,Primary,Major Cities,-33.7728,151.068,100,Government,School Single Entity,Department of Education NSW,1150,1,7,25,67,67,71,10,10.1,1290,621,669,1290,0,93,NSW
41262,Castle Cove Public School,Castle Cove,2069,Primary,Major Cities,-33.7834,151.202,97,Government,School Single Entity,Department of Education NSW,1165,0,5,21,74,24,24,4,3.6,442,218,224,442,1,35,NSW
41210,Ermington Public School,West Ryde,2114,Primary,Major Cities,-33.8048,151.07,99,Government,School Single Entity,Department of Education NSW,1117,6,13,29,52,21,21.7,4,3.4,402,181,221,402,1,66,NSW
41211,Frenchs Forest Public School,Frenchs Forest,2086,Primary,Major Cities,-33.7515,151.225,97,Government,School Single Entity,Department of Education NSW,1125,5,13,28,54,12,13.4,3,2.7,261,133,128,261,0,25,NSW
41702,Castlereagh Public School,Castlereagh,2749,Primary,Major Cities,-33.667,150.676,82,Government,School Single Entity,Department of Education NSW,957,51,28,17,4,5,5.9,3,1.7,106,46,60,106,8,8,NSW
41212,Galston Public School,Galston,2159,Primary,Major Cities,-33.648,151.045,86,Government,School Single Entity,Department of Education NSW,1066,10,29,34,27,13,14.5,3,2.5,250,122,128,250,1,12,NSW
41213,Gladesville Public School,Gladesville,2111,Primary,Major Cities,-33.833,151.126,96,Government,School Single Entity,Department of Education NSW,1122,4,12,27,56,26,28.3,4,4,537,258,279,537,1,46,NSW
41460,Casula Public School,Casula,2170,Primary,Major Cities,-33.9442,150.909,74,Government,School Single Entity,Department of Education NSW,984,41,29,21,9,42,51.4,8,5.9,901,417,484,901,2,84,NSW
41214,Glenhaven Public School,Glenhaven,2156,Primary,Major Cities,-33.7008,151.003,92,Government,School Single Entity,Department of Education NSW,1096,5,20,33,42,22,23.1,3,3.1,438,208,230,438,1,14,NSW
41215,Glenorie Public School,Glenorie,2157,Primary,Inner Regional,-33.5994,151.008,91,Government,School Single Entity,Department of Education NSW,1046,14,31,34,21,14,16,3,2.5,295,140,155,295,1,13,NSW
41621,Cattai Public School,Cattai,2756,Primary,Inner Regional,-33.5588,150.907,68,Government,School Single Entity,Department of Education NSW,981,39,37,20,4,2,3.9,3,1.4,53,22,31,53,2,0,NSW
41216,Greenwich Public School,Greenwich,2065,Primary,Major Cities,-33.8259,151.183,99,Government,School Single Entity,Department of Education NSW,1171,1,4,19,76,26,29.2,7,7.1,487,248,239,487,1,29,NSW
42038,Caves Beach Public School,Caves Beach,2281,Primary,Major Cities,-33.1032,151.638,86,Government,School Single Entity,Department of Education NSW,1030,21,32,27,21,19,22,5,3.2,415,191,224,415,6,6,NSW
41217,Harbord Public School,Freshwater,2096,Primary,Major Cities,-33.7727,151.286,96,Government,School Single Entity,Department of Education NSW,1130,3,10,29,58,49,56,9,6.5,1109,550,559,1109,0,21,NSW
41376,Cawdor Public School,Camden,2570,Primary,Major Cities,-34.1097,150.674,76,Government,School Single Entity,Department of Education NSW,994,27,36,25,12,4,5.3,4,1.5,84,39,45,84,12,6,NSW
41218,Hillside Public School,Glenorie,2157,Primary,Inner Regional,-33.6018,150.976,,Government,School Single Entity,Department of Education NSW,1000,23,38,29,10,2,1.3,2,0.7,18,7,11,18,11,39,NSW
41525,Cecil Hills Public School,Cecil Hills,2171,Primary,Major Cities,-33.8897,150.851,85,Government,School Single Entity,Department of Education NSW,1015,25,34,29,11,40,43.8,8,7.9,795,395,400,795,1,80,NSW
41219,Hunters Hill Public School,Hunters Hill,2110,Primary,Major Cities,-33.8351,151.151,97,Government,School Single Entity,Department of Education NSW,1162,1,7,20,72,18,19.3,2,2.8,369,175,194,369,1,36,NSW
41220,Kenthurst Public School,Kenthurst,2156,Primary,Major Cities,-33.6656,151.005,82,Government,School Single Entity,Department of Education NSW,1048,15,31,32,22,12,12.5,2,2.4,216,120,96,216,0,24,NSW
42359,Centaur Public School,Banora Point,2486,Primary,Major Cities,-28.2157,153.527,73,Government,School Single Entity,Department of Education NSW,949,47,32,17,5,28,30.6,10,7.8,502,219,283,502,15,11,NSW
41221,Lane Cove Public School,Lane Cove,2066,Primary,Major Cities,-33.8165,151.169,98,Government,School Single Entity,Department of Education NSW,1160,1,6,22,70,45,45.5,4,5.2,867,437,430,867,0,45,NSW
41222,Lindfield Public School,Lindfield,2070,Primary,Major Cities,-33.7808,151.169,99,Government,School Single Entity,Department of Education NSW,1175,1,4,18,77,40,44.3,4,4.9,822,400,422,822,0,53,NSW
41223,Lindfield East Public School,East Lindfield,2070,Primary,Major Cities,-33.7675,151.184,99,Government,School Single Entity,Department of Education NSW,1175,1,4,17,78,37,35.7,4,4.3,674,310,364,674,0,58,NSW
42016,Central Mangrove Public School,Central Mangrove,2250,Primary,Inner Regional,-33.2956,151.244,70,Government,School Single Entity,Department of Education NSW,953,53,27,15,5,3,2.8,1,1.1,45,24,21,45,7,19,NSW
41224,Manly West Public School,Balgowlah,2093,Primary,Major Cities,-33.7919,151.269,96,Government,School Single Entity,Department of Education NSW,1146,2,8,26,64,40,45.4,7,5.2,871,429,442,871,1,22,NSW
42822,Central Tilba Public School,Central Tilba,2546,Primary,Outer Regional,-36.3157,150.072,82,Government,School Single Entity,Department of Education NSW,985,33,33,24,10,1,2.5,1,0.9,43,18,25,43,5,2,NSW
41225,Middle Dural Public School,Middle Dural,2158,Primary,Major Cities,-33.645,151.023,,Government,School Single Entity,Department of Education NSW,1049,10,36,33,21,1,2.5,2,1.1,32,14,18,32,0,9,NSW
41875,Cessnock Public School,Cessnock,2325,Primary,Inner Regional,-32.8404,151.364,67,Government,School Single Entity,Department of Education NSW,864,78,17,4,1,17,20,12,5.9,318,164,154,318,21,4,NSW
41226,Middle Harbour Public School,Mosman,2088,Primary,Major Cities,-33.8228,151.233,94,Government,School Single Entity,Department of Education NSW,1154,1,6,22,71,31,33.8,4,4.1,609,308,301,609,0,30,NSW
41877,Cessnock West Public School,Cessnock,2325,Primary,Inner Regional,-32.8384,151.345,70,Government,School Single Entity,Department of Education NSW,887,69,22,6,2,26,25.8,6,2.9,396,190,206,396,22,3,NSW
41227,Mona Vale Public School,Mona Vale,2103,Primary,Major Cities,-33.677,151.3,96,Government,School Single Entity,Department of Education NSW,1097,5,19,35,42,49,57.6,10,9.5,1131,517,614,1131,1,21,NSW
42430,Chandler Public School,Wollomombi,2350,Primary,Outer Regional,-30.5186,152.054,,Government,School Single Entity,Department of Education NSW,1093,7,23,23,47,2,1.3,1,1,6,3,3,6,0,33,NSW
41228,Narrabeen Lakes Public School,Narrabeen,2101,Primary,Major Cities,-33.7203,151.297,84,Government,School Single Entity,Department of Education NSW,1052,13,28,35,24,22,21.8,7,3.2,418,191,227,418,2,31,NSW
42025,Charlestown East Public School,Charlestown,2290,Primary,Major Cities,-32.9712,151.705,83,Government,School Single Entity,Department of Education NSW,1036,23,27,25,25,16,19,9,7.6,309,136,173,309,5,5,NSW
41229,Neutral Bay Public School,Neutral Bay,2089,Primary,Major Cities,-33.8326,151.22,99,Government,School Single Entity,Department of Education NSW,1172,1,4,19,76,44,47.6,5,5.9,959,471,488,959,0,42,NSW
41878,Charlestown Public School,Charlestown,2290,Primary,Major Cities,-32.9655,151.697,83,Government,School Single Entity,Department of Education NSW,1018,25,30,26,19,9,11.3,4,1.9,146,73,73,146,7,22,NSW
41230,Newport Public School,Newport,2106,Primary,Major Cities,-33.6606,151.312,91,Government,School Single Entity,Department of Education NSW,1090,5,22,36,37,35,39.4,5,4.9,775,394,381,775,0,12,NSW
42036,Charlestown South Public School,Charlestown,2290,Primary,Major Cities,-32.9677,151.688,99,Government,School Single Entity,Department of Education NSW,1056,16,26,26,32,10,12.3,3,2.4,233,120,113,233,9,12,NSW
41231,Normanhurst Public School,Normanhurst,2076,Primary,Major Cities,-33.7226,151.097,96,Government,School Single Entity,Department of Education NSW,1138,2,9,26,63,18,21.4,4,3.2,417,198,219,417,0,45,NSW
41232,Northbridge Public School,Northbridge,2063,Primary,Major Cities,-33.813,151.219,98,Government,School Single Entity,Department of Education NSW,1173,0,4,19,76,24,26.7,3,4,519,274,245,519,0,27,NSW
42333,Chatham Public School,Taree,2430,Primary,Inner Regional,-31.8998,152.482,68,Government,School Single Entity,Department of Education NSW,825,80,17,3,1,15,17.3,6,2.7,263,129,134,263,35,5,NSW
41233,North Rocks Public School,North Rocks,2151,Primary,Major Cities,-33.7684,151.025,99,Government,School Single Entity,Department of Education NSW,1127,3,13,28,56,42,47.5,8,7.9,846,415,431,846,1,64,NSW
41316,Chatswood Public School,Chatswood,2067,Primary,Major Cities,-33.7982,151.178,99,Government,School Single Entity,Department of Education NSW,1154,1,6,23,69,70,79.6,8,8.4,1315,629,686,1315,0,88,NSW
41234,North Sydney Public School,Waverton,2060,Primary,Major Cities,-33.8348,151.204,97,Government,School Single Entity,Department of Education NSW,1148,2,6,22,70,44,46.8,6,5.2,887,456,431,887,0,49,NSW
42173,Chatsworth Island Public School,Chatsworth,2469,Primary,Inner Regional,-29.388,153.232,86,Government,School Single Entity,Department of Education NSW,978,37,40,19,5,3,3.7,2,1.5,54,29,25,54,6,7,NSW
41235,Pennant Hills Public School,Pennant Hills,2120,Primary,Major Cities,-33.7358,151.068,97,Government,School Single Entity,Department of Education NSW,1140,3,8,26,63,27,29.8,4,4.5,565,282,283,565,1,51,NSW
41301,Cherrybrook Public School,Cherrybrook,2126,Primary,Major Cities,-33.7313,151.042,99,Government,School Single Entity,Department of Education NSW,1151,1,7,24,68,43,48.1,5,5.2,903,420,483,903,0,66,NSW
41236,West Pennant Hills Public School,West Pennant Hills,2125,Primary,Major Cities,-33.7461,151.05,93,Government,School Single Entity,Department of Education NSW,1122,3,12,31,55,32,35.2,5,4.1,638,291,347,638,0,34,NSW
42044,Chertsey Primary School,Springfield,2250,Primary,Major Cities,-33.4299,151.369,70,Government,School Single Entity,Department of Education NSW,929,51,28,16,5,18,20.6,9,7.4,214,110,104,214,19,13,NSW
41237,Putney Public School,Ryde,2112,Primary,Major Cities,-33.8246,151.111,94,Government,School Single Entity,Department of Education NSW,1114,5,12,31,52,22,25.2,5,3.5,484,236,248,484,1,48,NSW
41442,Chester Hill North Public School,Chester Hill,2162,Primary,Major Cities,-33.8724,151.001,70,Government,School Single Entity,Department of Education NSW,931,61,24,11,3,32,33.2,5,4.1,534,276,258,534,2,87,NSW
41238,Roseville Public School,Roseville,2069,Primary,Major Cities,-33.7819,151.189,99,Government,School Single Entity,Department of Education NSW,1182,1,4,15,80,28,35.2,5,4.1,638,318,320,638,0,43,NSW
41428,Chester Hill Public School,Chester Hill,2162,Primary,Major Cities,-33.8856,151.002,73,Government,School Single Entity,Department of Education NSW,955,54,26,15,4,41,42.3,5,4.5,692,340,352,692,1,87,NSW
41239,Ryde Public School,Ryde,2112,Primary,Major Cities,-33.8126,151.108,94,Government,School Single Entity,Department of Education NSW,1091,7,16,35,41,37,41,7,8.1,602,276,326,602,1,82,NSW
41240,North Ryde Public School,North Ryde,2113,Primary,Major Cities,-33.7948,151.12,97,Government,School Single Entity,Department of Education NSW,1132,4,9,28,59,22,22.2,3,3.1,420,211,209,420,0,64,NSW
42174,Chillingham Public School,Chillingham,2484,Primary,Inner Regional,-28.3118,153.276,,Government,School Single Entity,Department of Education NSW,967,35,35,25,5,2,2.7,2,0.9,34,16,18,34,12,0,NSW
41241,West Ryde Public School,West Ryde,2114,Primary,Major Cities,-33.8084,151.085,98,Government,School Single Entity,Department of Education NSW,1127,3,9,29,59,37,40.2,4,4.3,691,329,362,691,0,84,NSW
41377,Chipping Norton Public School,Chipping Norton,2170,Primary,Major Cities,-33.912,150.96,81,Government,School Single Entity,Department of Education NSW,1015,26,31,29,14,16,19.3,5,2.9,346,169,177,346,3,65,NSW
41242,Terrey Hills Public School,Terrey Hills,2084,Primary,Major Cities,-33.6857,151.223,93,Government,School Single Entity,Department of Education NSW,1099,5,20,31,43,13,14.5,3,2.4,236,107,129,236,1,14,NSW
43160,Chisholm Catholic Primary School,Bligh Park,2756,Primary,Major Cities,-33.6328,150.803,83,Catholic,School Single Entity,Catholic Schools NSW,1012,23,35,31,12,32,28.7,14,7.7,484,247,237,484,6,11,NSW
41243,Turramurra North Public School,North Turramurra,2074,Primary,Major Cities,-33.7147,151.148,96,Government,School Single Entity,Department of Education NSW,1155,1,6,25,68,11,14.7,3,2.5,258,129,129,258,0,20,NSW
42058,Chittaway Bay Public School,Chittaway Bay,2261,Primary,Major Cities,-33.3264,151.431,80,Government,School Single Entity,Department of Education NSW,994,29,35,26,10,22,23.9,11,7,390,171,219,390,9,10,NSW
41244,Waitara Public School,Wahroonga,2076,Primary,Major Cities,-33.7079,151.112,99,Government,School Single Entity,Department of Education NSW,1157,1,5,23,71,46,53,7,5.9,978,522,456,978,0,90,NSW
43186,Christ The King Primary School,North Rocks,2151,Primary,Major Cities,-33.7756,151.024,89,Catholic,School Single Entity,Catholic Schools NSW,1096,5,19,33,43,24,20.2,8,3.7,325,145,180,325,0,55,NSW
41245,Warrawee Public School,Turramurra,2074,Primary,Major Cities,-33.7295,151.121,99,Government,School Single Entity,Department of Education NSW,1170,1,4,20,75,32,38.2,7,7.5,687,318,369,687,0,49,NSW
41246,Willoughby Public School,Willoughby,2068,Primary,Major Cities,-33.8022,151.2,97,Government,School Single Entity,Department of Education NSW,1150,3,7,21,69,47,55.2,7,7.1,1047,539,508,1047,0,36,NSW
41432,Chullora Public School,Greenacre,2190,Primary,Major Cities,-33.8954,151.06,69,Government,School Single Entity,Department of Education NSW,945,58,24,14,4,23,25.4,7,5.9,315,139,176,315,1,98,NSW
41760,Clairgate Public School,St Clair,2759,Primary,Major Cities,-33.7963,150.799,75,Government,School Single Entity,Department of Education NSW,976,41,35,19,5,23,24.7,6,6.4,428,203,225,428,6,26,NSW
41782,Claremont Meadows Public School,Claremont Meadows,2747,Primary,Major Cities,-33.7742,150.747,76,Government,School Single Entity,Department of Education NSW,982,38,33,21,8,29,33.1,7,7.1,564,280,284,564,7,31,NSW
41250,Pymble Public School,Pymble,2073,Primary,Major Cities,-33.7323,151.141,100,Government,School Single Entity,Department of Education NSW,1187,1,3,15,82,29,33.9,4,4.1,643,325,318,643,0,49,NSW
